"subject","predicate","object"
"https://w3id.org/arco/resource/AgentRole/1300009307-agg-1-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009307-cataloguing-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009307-compilation-ae605feeec55f7c002e214ea79e5d77b","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009307-heritage-protection-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009307-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009307-previous-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009307-record-responsible-agent","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009307-rvm-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009310-1-previous-owner","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009310-1-transferor-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009310-327269dd2fbac85436ef688580137c07","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009310-agg-1-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009310-cataloguing-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009310-compilation-ae605feeec55f7c002e214ea79e5d77b","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009310-heritage-protection-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009310-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009310-previous-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009310-record-responsible-agent","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009310-rvm-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009315-1-previous-owner","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009315-1-transferor-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009315-327269dd2fbac85436ef688580137c07","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009315-agg-1-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009315-cataloguing-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009315-compilation-ae605feeec55f7c002e214ea79e5d77b","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009315-heritage-protection-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009315-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009315-previous-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009315-record-responsible-agent","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009315-rvm-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009317-1-previous-owner","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009317-1-transferor-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009317-327269dd2fbac85436ef688580137c07","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009317-agg-1-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009317-cataloguing-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009317-compilation-ae605feeec55f7c002e214ea79e5d77b","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009317-heritage-protection-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009317-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009317-previous-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009317-record-responsible-agent","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009317-rvm-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009327-1-previous-owner","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009327-1-transferor-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009327-327269dd2fbac85436ef688580137c07","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009327-agg-1-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009327-cataloguing-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009327-compilation-ae605feeec55f7c002e214ea79e5d77b","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009327-heritage-protection-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009327-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009327-previous-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009327-record-responsible-agent","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009327-rvm-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009330-1-previous-owner","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009330-1-transferor-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009330-327269dd2fbac85436ef688580137c07","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009330-agg-1-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009330-cataloguing-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009330-compilation-ae605feeec55f7c002e214ea79e5d77b","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009330-heritage-protection-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009330-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009330-previous-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009330-record-responsible-agent","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009330-rvm-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009335-1-previous-owner","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009335-1-transferor-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009335-327269dd2fbac85436ef688580137c07","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009335-agg-1-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009335-cataloguing-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009335-compilation-ae605feeec55f7c002e214ea79e5d77b","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009335-heritage-protection-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009335-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009335-previous-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009335-record-responsible-agent","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009335-rvm-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009343-1-previous-owner","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009343-1-transferor-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009343-327269dd2fbac85436ef688580137c07","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009343-agg-1-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009343-cataloguing-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009343-compilation-ae605feeec55f7c002e214ea79e5d77b","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009343-heritage-protection-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009343-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009343-previous-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009343-record-responsible-agent","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009343-rvm-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009357-1-previous-owner","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009357-1-transferor-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009357-327269dd2fbac85436ef688580137c07","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009357-agg-1-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009357-cataloguing-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009357-compilation-ae605feeec55f7c002e214ea79e5d77b","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009357-heritage-protection-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009357-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009357-previous-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009357-record-responsible-agent","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009357-rvm-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009360-1-previous-owner","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009360-1-transferor-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009360-327269dd2fbac85436ef688580137c07","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009360-agg-1-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009360-cataloguing-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009360-compilation-ae605feeec55f7c002e214ea79e5d77b","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009360-heritage-protection-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009360-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009360-previous-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009360-record-responsible-agent","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009360-rvm-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009368-1-previous-owner","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009368-1-transferor-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009368-327269dd2fbac85436ef688580137c07","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009368-agg-1-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009368-cataloguing-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009368-compilation-ae605feeec55f7c002e214ea79e5d77b","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009368-heritage-protection-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009368-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009368-previous-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009368-record-responsible-agent","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009368-rvm-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009380-1-previous-owner","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009380-1-transferor-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009380-327269dd2fbac85436ef688580137c07","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009380-agg-1-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009380-cataloguing-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009380-compilation-ae605feeec55f7c002e214ea79e5d77b","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009380-heritage-protection-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009380-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009380-previous-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009380-record-responsible-agent","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009380-rvm-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009395-1-previous-owner","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009395-1-transferor-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009395-327269dd2fbac85436ef688580137c07","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009395-agg-1-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009395-cataloguing-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009395-compilation-ae605feeec55f7c002e214ea79e5d77b","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009395-heritage-protection-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009395-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009395-previous-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009395-record-responsible-agent","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009395-rvm-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009416-1-previous-owner","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009416-1-transferor-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009416-327269dd2fbac85436ef688580137c07","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009416-agg-1-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009416-cataloguing-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009416-compilation-ae605feeec55f7c002e214ea79e5d77b","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009416-heritage-protection-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009416-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009416-previous-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009416-record-responsible-agent","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009416-rvm-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009428-1-previous-owner","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009428-1-transferor-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009428-327269dd2fbac85436ef688580137c07","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009428-agg-1-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009428-cataloguing-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009428-compilation-ae605feeec55f7c002e214ea79e5d77b","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009428-heritage-protection-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009428-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009428-previous-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009428-record-responsible-agent","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009428-rvm-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009431-1-previous-owner","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009431-1-transferor-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009431-327269dd2fbac85436ef688580137c07","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009431-agg-1-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009431-cataloguing-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009431-compilation-ae605feeec55f7c002e214ea79e5d77b","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009431-heritage-protection-agency","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009431-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009431-previous-owner1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009431-record-responsible-agent","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009431-rvm-21e21cc53ce003937f24fffadd78397d","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009434-1-previous-owner","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009434-1-transferor-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
"https://w3id.org/arco/resource/AgentRole/1300009434-327269dd2fbac85436ef688580137c07","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/core/AgentRole"
